school,school_code,department,major,major_code_1,major_code_2,gpa_mean,gpa_sd,jobrate,score
인하대학교_본교,24,문과대학,프랑스언어문화학과,1,,3.431323283,0.877490955,35.3,342
인하대학교_본교,24,IT공과대학,컴퓨터정보공학과,2,,3.21728972,1.060199163,74.6,338
인하대학교_본교,24,IT공과대학,정보통신공학과,2,,3.27944748,1.043530187,84,336
인하대학교_본교,24,공과대학,유기응용재료공학과,2,,3.278765201,1.030374962,60.9,336
인하대학교_본교,24,자연과학대학,생명과학과,2,,3.685034803,0.819029014,57.1,336
인하대학교_본교,24,자연과학대학,물리화학부,2,,3.625,0.59947894,69.6,333
인하대학교_본교,24,자연과학대학,생명해양과학부,2,,0,0,66.7,333
인하대학교_본교,24,자연과학대학,수학통계학부,2,,1.5,0,55.6,333
인하대학교_본교,24,자연과학대학,통계학과,1,,3.294844253,0.955685824,53.1,333
인하대학교_본교,24,자연과학대학,물리학과,2,,3.186348862,1.123687628,50,333
인하대학교_본교,24,자연과학대학,화학과,2,,3.403934126,0.919402071,50,333
인하대학교_본교,24,자연과학대학,수학과,2,,3.092105263,1.223519136,45.8,333
인하대학교_본교,24,자연과학대학,기초의과학부,2,,3.873333333,1.013552608,0,333
인하대학교_본교,24,공과대학,환경공학과,2,,3.214079422,1.076756545,61.2,332
인하대학교_본교,24,공과대학,건축공학과,2,,3.385257807,0.943721651,57.6,332
인하대학교_본교,24,자연과학대학,해양과학과,2,,3.230337079,1.01456485,61.9,330
인하대학교_본교,24,공과대학,사회인프라공학과,2,,3.373720137,0.890464551,60.6,328
인하대학교_본교,24,생활과학대학,식품영양학과,2,,3.472727273,0.802624254,53.2,326
아주대학교_본교,25,의과대학,의학과(본과),2,,3.353109656,0.846376305,96,392
아주대학교_본교,25,의과대학,의학과(예과),2,,3.15,0.88647241,96,392
아주대학교_본교,25,약학대학,약학과,2,,3.341127098,0.880011178,80,380
아주대학교_본교,25,경영대학,금융공학과,1,,3.329099307,0.907186281,100,372
아주대학교_본교,25,경영대학,e-비즈니스학과,1,,3.240805604,0.968089122,55,368
아주대학교_본교,25,사회과학대학,정치외교학과,1,,3.380952381,0.903758842,44.75,361
아주대학교_본교,25,인문대학,문화콘텐츠학과,1,,3.38959854,0.779610973,75,359
아주대학교_본교,25,간호대학,간호학과,3,,3.544759825,0.72023532,79.9,358
아주대학교_본교,25,간호대학,간호학과(특별과정),3,,3.438331318,0.723675371,79.25,358
아주대학교_본교,25,정보통신대학,미디어학과,1,,3.23290938,1.05248119,69.8,358
아주대학교_본교,25,정보통신대학,소프트웨어융합학과,2,,3.253665689,1.250581,79.15555556,355
아주대학교_본교,25,인문대학,영어영문학과,1,,3.456105347,0.96407364,42.35,354
아주대학교_본교,25,인문대학,불어불문학과,1,,3.348189415,0.870398883,42.85,350
아주대학교_본교,25,공과대학,기계공학과,2,,3.351322233,0.879147211,81.55,349
아주대학교_본교,25,인문대학,국어국문학과,1,,3.402892562,1.018360324,41.85,349
아주대학교_본교,25,사회과학대학,스포츠레저학과,1,,2.904850746,0.809974419,66.7,347.8378378
아주대학교_본교,25,경영대학,경영학과,1,,3.261548556,1.055309891,59.45,347.8378378
아주대학교_본교,25,사회과학대학,경제학과,1,,3.296636086,0.898225059,52.2,347.8378378
아주대학교_본교,25,사회과학대학,행정학과,1,,3.416030534,0.94030341,49.55,347.8378378
아주대학교_본교,25,사회과학대학,사회학과,1,,3.357361963,1.021422879,30.95,347.8378378
아주대학교_본교,25,법과대학,법학과,1,,3.558303887,0.818919364,29.5,347.8378378
아주대학교_본교,25,사회과학대학,심리학과,1,,3.448648649,0.861195293,25.1,347.8378378
아주대학교_본교,25,인문대학,사학과,1,,3.461656442,0.875310121,25,347.8378378
아주대학교_본교,25,공과대학,화학공학과,2,,3.358799798,0.921383758,82.3,347
아주대학교_본교,25,정보통신대학,전자공학과,2,,3.277939545,0.984602773,81.6,347
아주대학교_본교,25,공과대학,응용화학생명공학과,2,,3.381689518,0.867900706,64.5,347
아주대학교_본교,25,공과대학,신소재공학과,2,,3.258181818,1.063731154,66.45,344
아주대학교_본교,25,공과대학,교통시스템공학과,2,,3.521153846,0.801761651,66.7,342
아주대학교_본교,25,공과대학,건축학과,2,,3.408508457,0.890728703,64.1,341.875
아주대학교_본교,25,정보통신대학,정보컴퓨터공학과,2,,3.170212766,1.088774647,82.3,340
아주대학교_본교,25,공과대학,건설시스템공학과,2,,3.45875,0.923064698,56.35,340
아주대학교_본교,25,자연과학대학,화학과,2,,3.195110259,0.99593857,59.3,336
아주대학교_본교,25,자연과학대학,물리학과,2,,3.306797853,0.935901093,51.8,336
아주대학교_본교,25,자연과학대학,수학과,2,,3.345753899,0.980107249,33.6,336
아주대학교_본교,25,자연과학대학,생명과학과,2,,3.394770408,0.968620257,17.2,336
아주대학교_본교,25,공과대학,산업공학과,2,,3.321376281,0.877049637,77.85,334
아주대학교_본교,25,공과대학,환경공학과,2,,3.431818182,0.909200168,83.35,332
전남대학교_본교,26,의과대학,의학과,2,,3.194211018,0.862773581,91.65,390
전남대학교_본교,26,약학대학,약학부,2,,3.282595985,0.895073659,70.9,380
전남대학교_본교,26,사범대학,국어교육과,3,,3.518300654,0.839579564,7.5,365
전남대학교_본교,26,사범대학,영어교육과,3,,3.775694444,0.68264666,29.2,362
전남대학교_본교,26,사범대학,역사교육과,3,,3.724952741,0.652508065,23.6,358
전남대학교_본교,26,사범대학,수학교육과,3,,3.348656294,0.97406701,26.25,355
전남대학교_본교,26,경영대학,경영학부,1,,3.288533583,0.94479174,55.5,354
전남대학교_본교,26,사범대학,유아교육과,3,,3.766149871,0.648166891,38.5,350
전남대학교_본교,26,경영대학,경제학부,1,,3.291937581,0.984080048,59.4,349
전남대학교_본교,26,단과대구분없음,자율전공학부(인문),1,,3.282312925,0.896076154,0,344
전남대학교_본교,26,단과대구분없음,자율전공학부(자연),2,,3.388235294,0.911935468,0,344
전남대학교_본교,26,단과대구분없음,자율전공학부,1,,3.10840708,1.010112643,0,344
전남대학교_본교,26,사범대학,윤리교육과,3,,3.579520697,0.886042208,18.15,342
전남대학교_본교,26,사회과학대학,신문방송학과,1,,3.578431373,0.7803084,54.15,339
전남대학교_본교,26,인문대학,영어영문학과,1,,3.491419142,0.879689583,43.8,339
전남대학교_본교,26,사범대학,지리교육과,3,,3.725508318,0.71359648,22.2,338
전남대학교_본교,26,사회과학대학,문헌정보학과,1,,3.582337317,0.845184065,35.35,336
전남대학교_본교,26,인문대학,국어국문학과,1,,3.286995516,0.999736035,50.1,334
전남대학교_본교,26,사회과학대학,정치외교학과,1,,3.456521739,0.896075632,40.6,334
전남대학교_본교,26,사범대학,화학교육과,3,,3.626829268,0.806081879,0,334
전남대학교_본교,26,농업생명과학대학,농업경제학과,2,,3.256038647,0.906045055,62.35,333
전남대학교_본교,26,공과대학,전기공학과,2,,3.324708455,0.919140643,69.8,332
전남대학교_본교,26,간호대학,간호학과,3,,3.606387226,0.777207192,60.25,332
전남대학교_본교,26,인문대학,중어중문학과,1,,3.497064579,0.902806666,50.8,331
전남대학교_본교,26,공과대학,응용화학공학부,2,,3.225466586,0.970044851,67,330
전남대학교_본교,26,인문대학,일어일문학과,1,,3.520078355,0.883707351,44.05,324
전남대학교_본교,26,인문대학,독일언어문학과,1,,3.529527559,0.830903779,67.45,322
전남대학교_본교,26,사범대학,생물교육과,3,,3.561185468,0.895113209,27.15,322
전남대학교_본교,26,공과대학,기계공학부,2,,3.302727273,1.091992265,81.05,320
전남대학교_본교,26,인문대학,불어불문학과,1,,3.375,0.937445379,54.35,320
전남대학교_본교,26,사회과학대학,인류학과,1,,3.504258944,0.904502605,76.05,319.7164179
전남대학교_본교,26,수의과대학,수의학과,2,,3.357605985,0.88914106,63.6,319.7164179
전남대학교_본교,26,사회과학대학,지리학과,1,,3.740415335,0.791899375,62.95,319.7164179
전남대학교_본교,26,인문대학,사학과,1,,3.554575524,0.942415035,50.35,319.7164179
전남대학교_본교,26,사회과학대학,심리학과,1,,3.503454231,0.865769189,49.55,319.7164179
전남대학교_본교,26,법과대학,행정학과,1,,2.838983051,1.240013252,44.45,319.7164179
전남대학교_본교,26,예술대학,국악과,3,,3.510410959,1.005410621,43.35,319.7164179
전남대학교_본교,26,사회과학대학,사회학과,1,,3.591679507,0.803780617,42.65,319.7164179
전남대학교_본교,26,사범대학,교육학과,3,,3.721973094,0.803613844,40,319.7164179
전남대학교_본교,26,사범대학,체육교육과,3,,3.740298507,0.894270269,40,319.7164179
전남대학교_본교,26,인문대학,철학과,1,,3.355820106,1.040695987,37.85,319.7164179
전남대학교_본교,26,법과대학,법학과,1,,3.167847025,1.145170996,31.45,319.7164179
전남대학교_본교,26,예술대학,미술학과,3,,3.553134428,0.924546657,30.85,319.7164179
전남대학교_본교,26,사범대학,음악교육과,3,,3.650168729,0.733040323,28.35,319.7164179
전남대학교_본교,26,예술대학,음악학과,3,,3.392230955,0.870608749,22.1,319.7164179
전남대학교_본교,26,사회과학대학,행정학과,1,,3.390756303,0.942737165,21.65,319.7164179
전남대학교_본교,26,공과대학,신소재공학부,2,,3.342044403,1.005835923,74.5,316
전남대학교_본교,26,공과대학,환경에너지공학과,2,,3.470737913,0.872849573,64.85,310
전남대학교_본교,26,공과대학,환경공학과,2,,3.298737728,0.935784514,62.5,310
전남대학교_본교,26,공과대학,에너지자원공학과,2,,3.41007584,0.904147357,50,310
전남대학교_본교,26,자연과학대학,생명과학기술학부,2,,2.595238095,1.230747427,20.85,310
전남대학교_본교,26,자연과학대학,생명과학전공,2,,3.458199357,0.996709363,20.85,310
전남대학교_본교,26,단과대구분없음,생명과학전공,2,,3.322916667,0.984195861,4.3,310
전남대학교_본교,26,사범대학,가정교육과,3,,3.670731707,0.764154908,40.05,308
전남대학교_본교,26,공과대학,기계시스템공학부,2,,3.260465116,1.060380114,81.05,306.2666667
전남대학교_본교,26,공과대학,건축공학전공,2,,3.336809816,1.024722441,75,306.2666667
전남대학교_본교,26,공과대학,건축도시설계전공(5년),2,,1.6875,1.367879289,75,306.2666667
전남대학교_본교,26,공과대학,건설지구환경공학부,2,,3.157894737,0.960436189,64.85,306.2666667
전남대학교_본교,26,공과대학,생물공학과,2,,3.436197917,0.951543222,64.08709677,304
전남대학교_본교,26,단과대구분없음,생물공학전공,2,,3.402735562,1.12634592,40,304
전남대학교_본교,26,공과대학,고분자 ㆍ 섬유시스템공학과,2,,3.321979776,0.947870147,50,300
전남대학교_본교,26,공과대학,고분자융합소재공학부,2,,3.752336449,0.884375887,50,300
전남대학교_본교,26,공과대학,산업공학과,2,,3.337925446,0.994345883,59.2,299
전남대학교_본교,26,자연과학대학,통계학과,2,,3.426183844,0.935169445,55.6,298
전남대학교_본교,26,자연과학대학,수학통계학부,2,,2.6,1.044030651,50.15,298
전남대학교_본교,26,자연과학대학,물리학과,2,,3.209338521,1.066171717,43.5,298
전남대학교_본교,26,자연과학대학,수학과,2,,3.286585366,0.960778491,41.7,298
전남대학교_본교,26,자연과학대학,화학과,2,,3.354408353,0.97234274,39.85,298
전남대학교_본교,26,자연과학대학,생물학과,2,,3.301083591,1.052925485,30.45,298
전남대학교_본교,26,사범대학,과학교육학부,3,,3.277777778,0.582671582,32.7,297
전남대학교_본교,26,사범대학,지구과학교육과,3,,3.669657423,0.704628867,23.75,297
전남대학교_본교,26,공과대학,전자컴퓨터공학부,2,,3.324955117,1.032730188,74.85,296
전남대학교_본교,26,사범대학,물리교육과,3,,3.418558077,0.917877655,6.25,296
전남대학교_본교,26,농업생명과학대학,조경학과,2,,3.541055718,0.851814038,58.3,294.2
전남대학교_본교,26,농업생명과학대학,지역 ㆍ 바이오시스템공학과,2,,3.489746094,0.916505727,57.7,294.2
전남대학교_본교,26,농업생명과학대학,응용생물공학부,2,,3.369763206,0.954629282,50.7,294.2
전남대학교_본교,26,공과대학,건축학부,2,,3.023076923,1.275300174,75,290
전남대학교_본교,26,공과대학,건축학전공(5년),2,,3.430379747,0.924066396,60.4,290
전남대학교_본교,26,농업생명과학대학,식물생명공학부,2,,3.234458259,0.931658036,59.55,289
전남대학교_본교,26,자연과학대학,지구환경과학부,2,,3.30051963,1.023914265,49.55,289
전남대학교_본교,26,공과대학,토목공학과,2,,3.424230146,0.886676784,70.85,287
전남대학교_본교,26,농업생명과학대학,동물자원학부,2,,3.16813602,1.009747107,58.5,286
전남대학교_본교,26,농업생명과학대학,바이오에너지공학과,2,,3.515947467,0.828224492,0,285
전남대학교_본교,26,생활과학대학,식품영양과학부,3,,3.24911032,0.872804368,65.15,283
전남대학교_본교,26,생활과학대학,식품영양학과,3,,3.533974359,0.897896173,65.15,283
전남대학교_본교,26,자연과학대학,시스템생명공학전공,2,,3.085798817,0.94369887,40.42857143,283
전남대학교_본교,26,단과대구분없음,시스템생명공학전공,2,,3.442492013,0.788221714,11.1,283
전남대학교_본교,26,생활과학대학,의류학과,3,,3.659320478,0.830771764,48.6,280.6666667
전남대학교_본교,26,농업생명과학대학,산림자원학부,2,,3.449526814,0.81680386,62.5,278
전남대학교_본교,26,생활과학대학,생활환경복지학과,3,,3.527965581,0.784757044,44.55,276
충남대학교_본교,27,수의과대학,수의예과,2,,3.242607527,0.930703386,69.75,368
충남대학교_본교,27,약학대학,약학과,2,,3.306214689,0.837345698,100,360
충남대학교_본교,27,사범대학,영어교육과,3,,3.889671362,0.729677004,47.65,357
충남대학교_본교,27,사범대학,국어교육과,3,,3.633903134,1.149391704,4.15,352
충남대학교_본교,27,사범대학,수학교육과,3,,3.50132626,0.96111305,16.65,343
충남대학교_본교,27,사회과학대학,행정학과,1,,3.31359045,0.872184628,41.75,340
충남대학교_본교,27,경상대학,경영학과,1,,3.436157152,0.959863769,57.9,339
충남대학교_본교,27,경상대학,경영학부,1,,3.325534326,0.980564303,57.9,339
충남대학교_본교,27,사회과학대학,문헌정보학과,1,,3.530229746,0.867416529,45.8,334
충남대학교_본교,27,인문대학,영어영문학과,1,,3.340653358,0.947352184,40.85,334
충남대학교_본교,27,사회과학대학,사회복지학과,1,,3.317702227,0.871862283,55.05,327
충남대학교_본교,27,단과대구분없음,자유전공학부(과학기술),2,,3.584745763,1.013270182,36.6443236,325
충남대학교_본교,27,자유전공학부,리더십과조직과학전공,1,,3.567510549,0.936642336,20.825,325
충남대학교_본교,27,자유전공학부,리더십과조직과학전공,1,,3.305936073,1.112408804,20.825,325
충남대학교_본교,27,자유전공학부,공공안전학전공,1,,3.54233871,0.880582293,20.825,324
충남대학교_본교,27,농업생명과학대학,농업경제학과,1,,3.291193182,0.920982315,57.35,322
충남대학교_본교,27,사회과학대학,정치외교학과,1,,3.375553587,0.993675875,33.2,322
충남대학교_본교,27,사회과학대학,언론정보학과,1,,3.448694869,0.807578643,56.8,318
충남대학교_본교,27,인문대학,불어불문학과,1,,3.338405037,1.040932655,56.6,317
충남대학교_본교,27,사회과학대학,사회학과,1,,3.3028887,0.898062759,38.25,317
충남대학교_본교,27,공과대학,기계공학과,2,,3.350620068,1.015775876,66.7,315
충남대학교_본교,27,인문대학,중어중문학과,1,,3.461832061,0.885352219,42.75,315
충남대학교_본교,27,자연과학대학,생화학과,2,,3.455475331,0.914749173,80,313
충남대학교_본교,27,인문대학,일어일문학과,1,,3.495501285,1.025218175,53.95,313
충남대학교_본교,27,공과대학,전자공학과,2,,3.256392694,1.064428052,80.8,310
충남대학교_본교,27,인문대학,독어독문학과,1,,3.335375817,0.898700145,39.35,310
충남대학교_본교,27,농업생명과학대학,식품공학과,2,,3.553735926,0.823421764,60,308
충남대학교_본교,27,인문대학,국어국문학과,1,,3.25516129,0.939572212,47.1,308
충남대학교_본교,27,공과대학,화학공학과,2,,3.49938763,0.820921841,75.7,306
충남대학교_본교,27,사범대학,화학공학교육과,3,,3.313659359,0.926160326,43.9,306
충남대학교_본교,27,약학대학,제약학과,2,,1.735294118,0.941176471,100,303.0886076
충남대학교_본교,27,약학대학,제약학과,2,,3.404653285,0.827937299,100,303.0886076
충남대학교_본교,27,군사학부,해군학전공,,,3.641421947,0.712886346,93,303.0886076
충남대학교_본교,27,의과대학,의학과,2,,2.829875519,1.018551767,75.45,303.0886076
충남대학교_본교,27,군사학부,육군학전공,,,3.783251232,0.534352212,74.4,303.0886076
충남대학교_본교,27,수의과대학,수의학과,2,,3.332206663,0.929930922,69.75,303.0886076
충남대학교_본교,27,인문대학,고고학과,1,,3.329824561,1.038717987,64.4,303.0886076
충남대학교_본교,27,경상대학,국제경영학과,1,,3.148397976,1.048520179,58.7,303.0886076
충남대학교_본교,27,경상대학,무역학과,1,,3.374371859,0.877707558,55.35,303.0886076
충남대학교_본교,27,인문대학,국사학과,1,,3.536610879,0.960092078,53.55,303.0886076
충남대학교_본교,27,간호대학,간호학과,3,,3.510005664,0.823132803,53.45,303.0886076
충남대학교_본교,27,경상대학,경제학과,1,,3.205622677,1.034996805,51.75,303.0886076
충남대학교_본교,27,인문대학,언어학과,1,,3.222513089,1.071509171,49.7,303.0886076
충남대학교_본교,27,사범대학,체육교육과,3,,3.681532004,0.932729447,48.25,303.0886076
충남대학교_본교,27,사회과학대학,심리학과,1,,3.281462585,0.899894119,46.25,303.0886076
충남대학교_본교,27,인문대학,사학과,1,,3.39083558,0.883098016,45.75,303.0886076
충남대학교_본교,27,경상대학,회계학과,1,,3.23378703,1.03684492,44.35,303.0886076
충남대학교_본교,27,인문대학,한문학과,1,,3.273635153,1.016519987,42.2,303.0886076
충남대학교_본교,27,자유전공학부,인문ㆍ사회과학전공,1,,3.525641026,0.966057756,41.65,303.0886076
충남대학교_본교,27,예술대학,산업미술학과,3,,3.776863504,0.727563424,40.65,303.0886076
충남대학교_본교,27,법과대학,법학부,1,,3.363764045,1.295674043,40.1,303.0886076
충남대학교_본교,27,사범대학,전기ㆍ전자ㆍ통신공학교육과,3,,3.107685009,1.014846036,39.85,303.0886076
충남대학교_본교,27,사범대학,기계ㆍ금속공학교육과,3,,3.264234875,0.913774699,38.85,303.0886076
충남대학교_본교,27,예술대학,회화과,3,,3.806536439,0.837437836,37.4,303.0886076
충남대학교_본교,27,사범대학,교육학과,3,,3.748168498,0.943090517,33.35,303.0886076
충남대학교_본교,27,예술대학,디자인창의학과,3,,3.602803738,0.714464435,31.5,303.0886076
충남대학교_본교,27,인문대학,철학과,1,,3.444329897,0.896725897,29.55,303.0886076
충남대학교_본교,27,예술대학,관현악과,3,,3.609221128,0.815403972,29.55,303.0886076
충남대학교_본교,27,예술대학,음악과,3,,3.440217391,0.869446323,28.35,303.0886076
충남대학교_본교,27,사회과학대학,자치행정학과,1,,3.354447439,0.859083114,27.35,303.0886076
충남대학교_본교,27,예술대학,조소과,3,,3.5,0.90855473,21.55,303.0886076
충남대학교_본교,27,자유전공학부,과학기술전공,1,,3.4,1.3,0,303.0886076
충남대학교_본교,27,생활과학대학,식품영양학과,3,,3.346556234,0.871916736,55.15,302
충남대학교_본교,27,자연과학대학,정보통계학과,2,,3.291262136,0.935527219,100,300
충남대학교_본교,27,공과대학,정보통신공학과,2,,3.117960426,1.241781547,72.7,300
충남대학교_본교,27,생활과학대학,의류학과,3,,3.286484772,0.945837168,60.75,300
충남대학교_본교,27,생명시스템과학대학,생물과학과,2,,3.536231884,0.921407815,14.3,300
충남대학교_본교,27,공과대학,환경공학과,2,,3.291277259,0.895382599,50,299
충남대학교_본교,27,공과대학,전기공학과,2,,3.355288774,0.933627799,0,299
충남대학교_본교,27,농업생명과학대학,환경소재공학과,2,,3.310047096,0.991736421,0,299
충남대학교_본교,27,농업생명과학대학,응용생물학과,2,,3.482435597,0.967405893,100,298
충남대학교_본교,27,농업생명과학대학,응용생물화학식품학부,2,,3.451136364,0.979563251,54.6,298
충남대학교_본교,27,생활과학대학,소비자생활정보학과,3,,3.404205607,0.80299153,50.95,298
충남대학교_본교,27,농업생명과학대학,생물환경화학과,2,,3.223849372,1.101426852,62.5,297
충남대학교_본교,27,공과대학,메카트로닉스공학과,2,,3.514558233,0.818669521,100,296
충남대학교_본교,27,농업생명과학대학,동물자원생명과학과,2,,3.415484634,0.853450202,66.7,296
충남대학교_본교,27,농업생명과학대학,동물자원과학부,2,,3.360050891,0.923681646,62.8,296
충남대학교_본교,27,농업생명과학대학,동물바이오시스템과학과,2,,3.559375,0.810038338,100,294.2142857
충남대학교_본교,27,농업생명과학대학,환경임산자원학부,2,,3.356012658,0.848861069,45.4,294.2142857
충남대학교_본교,27,농업생명과학대학,응용식물학과,2,,3.505681818,0.922655664,42.9,294.2142857
충남대학교_본교,27,농업생명과학대학,원예학과,2,,3.390731707,0.859813906,28.6,294.2142857
충남대학교_본교,27,농업생명과학대학,바이오시스템기계공학과,2,,3.353278689,0.869443427,100,290
충남대학교_본교,27,공과대학,고분자공학과,2,,3.369834711,0.918023824,55.4,290
충남대학교_본교,27,공과대학,전파공학과,2,,3.168095238,1.215017613,100,289
충남대학교_본교,27,공과대학,재료공학과,2,,3.404455446,0.968580645,100,288.625
충남대학교_본교,27,공과대학,전기정보통신공학부,2,,3.155252467,1.135027687,74.9,288.625
충남대학교_본교,27,공과대학,나노공학부,2,,3.349662162,1.085157801,69.05,288.625
충남대학교_본교,27,공과대학,건축학과(5),2,,3.359330484,0.912858356,68.65,288.625
충남대학교_본교,27,공과대학,공업교육학부,2,,3,0.921582915,65.92786885,288.625
충남대학교_본교,27,공과대학,나노소재공학과,2,,3.48078243,0.930849277,62.5,288.625
충남대학교_본교,27,공과대학,기계ㆍ기계설계ㆍ메카트로닉스공학부,2,,3.377505568,0.960345311,54.15,288.625
충남대학교_본교,27,공과대학,토목ㆍ환경공학부,2,,2.96300716,0.935480185,47.45,288.625
충남대학교_본교,27,공과대학,정밀응용화학과,2,,3.371654084,0.93399141,45.25,288.625
충남대학교_본교,27,농업생명과학대학,식물자원학과,2,,3.33531746,1.03301776,42.9,287
충남대학교_본교,27,농업생명과학대학,식물자원학부,2,,3.51910828,0.798855372,42.9,287
충남대학교_본교,27,농업생명과학대학,지역환경토목학과,2,,3.184594954,0.94808208,100,285
충남대학교_본교,27,공과대학,항공우주공학과,2,,3.31875,0.89876217,71.4,283
충남대학교_본교,27,공과대학,항공우주ㆍ선박해양공학부,2,,3.381105398,1.035831229,63.85,283
충남대학교_본교,27,공과대학,컴퓨터공학과,2,,3.171033046,1.107229688,64.3,281
충남대학교_본교,27,농업생명과학대학,생물자원공학부,2,,3.382352941,0.92136001,54.65,280
충남대학교_본교,27,생명시스템과학대학,미생물분자생명과학과,2,,3.484293194,0.920541838,16.65,280
충남대학교_본교,27,생명시스템과학대학,생명과학부,2,,3.420895522,0.966843968,16.65,280
충남대학교_본교,27,자연과학대학,물리학과,2,,3.18131257,1.134549962,66.7,279
충남대학교_본교,27,자연과학대학,스포츠과학과,2,,3.459237537,1.068179312,50.1,279
충남대학교_본교,27,자연과학대학,지구환경과학부,2,,3.047504026,1.039748383,48.28214286,279
충남대학교_본교,27,자연과학대학,수학과,2,,3.196244131,0.996465574,45.5,279
충남대학교_본교,27,자연과학대학,물리ㆍ천문우주과학부,2,,3.095716198,1.172764496,39.3,279
충남대학교_본교,27,자연과학대학,무용학과,2,,3.71627907,1.095147202,38.25,279
충남대학교_본교,27,자연과학대학,수학ㆍ정보통계학부,2,,2.983394834,1.125313038,32.15,279
충남대학교_본교,27,자연과학대학,화학ㆍ생화학부,2,,3.155688623,1.076287965,31.3,279
충남대학교_본교,27,자연과학대학,화학과,2,,3.204259439,0.989001109,28.6,279
충남대학교_본교,27,농업생명과학대학,산림환경자원학과,2,,3.400497512,0.930441371,100,276
충남대학교_본교,27,사범대학,기술교육과,3,,3.408214585,0.980616626,53.3,276
충남대학교_본교,27,공과대학,선박해양공학과,2,,3.089681774,1.115404366,0,274
충남대학교_본교,27,공과대학,유기소재ㆍ섬유시스템공학과,2,,3.323707186,0.916776383,57.6,268
충남대학교_본교,27,공과대학,토목공학과,2,,3.295546559,1.019231607,50,265
충남대학교_본교,27,자연과학대학,해양환경과학과,2,,3.431053812,0.902481513,50,263
충남대학교_본교,27,자연과학대학,천문우주과학과,2,,3.113951012,0.995360506,66.7,261
충남대학교_본교,27,공과대학,건축공학과,2,,3.527886497,0.998754231,74.4,260
충남대학교_본교,27,자연과학대학,지질환경과학과,2,,3.393887946,0.857027275,33.3,258
충남대학교_본교,27,사범대학,건설공학교육과,3,,3.448994253,0.890917853,56.15,257
명지대학교_본교,28,건축대학,건축학부 전통건축전공(5년제),2,,3.271523179,0.920054733,100,326
명지대학교_본교,28,건축대학,공간디자인학과,2,,3.190758294,0.888379004,70.35,326
명지대학교_본교,28,예술체육대학,체육학부 경기지도학전공,3,,3.542270531,0.932371965,64.8,326
명지대학교_본교,28,건축대학,건축학부 건축학전공(5년제),2,,3.296107507,0.964493372,61.15,326
명지대학교_본교,28,건축대학,건축학부 공간디자인전공(5년제),2,,3.321428571,0.792985833,61.15,326
명지대학교_본교,28,예술체육대학,디자인학부 시각디자인전공,3,,3.141891892,1.044223038,57.25,326
명지대학교_본교,28,예술체육대학,체육학부,3,,3.384943182,0.89276331,47.95,326
명지대학교_본교,28,예술체육대학,디자인학부 패션디자인전공,3,,3.271523179,0.934479985,47.3,326
명지대학교_본교,28,예술체육대학,디자인학부 산업디자인전공,3,,3.305651672,0.881143582,45.75,326
명지대학교_본교,28,예술체육대학,영화ㆍ뮤지컬학부 뮤지컬공연전공,3,,3.590136054,0.916321245,44.8,326
명지대학교_본교,28,예술체육대학,바둑학과,3,,3.174242424,0.913116615,42.2,326
명지대학교_본교,28,예술체육대학,영화ㆍ뮤지컬학부 영화전공,3,,3.39940239,0.89652943,36.75,326
명지대학교_본교,28,예술체육대학,음악학부(성악전공),3,,3.195052331,0.989329386,35.65,326
명지대학교_본교,28,예술체육대학,음악학부(작곡전공),3,,3.043325527,1.122759049,28.55,326
명지대학교_본교,28,예술체육대학,디자인학부 영상디자인전공,3,,3.240657698,0.937844846,28.4,326
명지대학교_본교,28,예술체육대학,음악학부(피아노전공),3,,3.162898253,0.982794427,18.55,326
명지대학교_본교,28,공과대학,화학공학과,2,,3.349980261,0.894436563,64.25,320
명지대학교_본교,28,공과대학,전자공학과,2,,3.169488766,1.074998585,70.85,316
명지대학교_본교,28,공과대학,기계공학과,2,,3.207432633,1.007414981,66.6,313
명지대학교_본교,28,공과대학,신소재공학과,2,,3.33683596,0.885067554,58.65,312
명지대학교_본교,28,자연과학대학,생명과학정보학부,2,,3.178228022,0.930886291,34.35,310
명지대학교_본교,28,공과대학,산업경영공학과,2,,3.296736597,0.88108583,58.35,308
명지대학교_본교,28,공과대학,전기공학과,2,,3.267549138,0.922323481,77.4,306
명지대학교_본교,28,자연과학대학,화학과,2,,3.263803681,0.87421087,69.05,304.5
명지대학교_본교,28,자연과학대학,물리학과,2,,3.32376502,0.8905943,50.75,304.5
명지대학교_본교,28,자연과학대학,수학과,2,,3.01300813,1.216805849,42.7,304.5
명지대학교_본교,28,공과대학,환경에너지공학과,2,,3.237204183,0.877119104,62.2,302
명지대학교_본교,28,공과대학,컴퓨터공학과,2,,3.117738054,1.112634303,70.85,300
명지대학교_본교,28,자연과학대학,식품영양학과,3,,3.228613569,0.872899847,59.45,299
명지대학교_본교,28,공과대학,토목환경공학과,2,,3.078875171,1.060228211,67,297
명지대학교_본교,28,공과대학,교통공학과,2,,3.208686441,0.889482012,53.7,296
명지대학교_본교,28,공과대학,정보통신공학과,2,,3.209792844,1.062742863,66.7,294
광운대학교_본교,29,경영대학,경영학부,1,,3.179780285,1.128820459,61.5,358
광운대학교_본교,29,사회과학대학,미디어영상학부,1,,3.459904249,0.968836779,50.3,356
광운대학교_본교,29,사회과학대학,산업심리학과,1,,3.366820631,0.973248711,39.85,354
광운대학교_본교,29,동북아대학,동북아통상학부,1,,3.04047619,1.305814839,100,352
